500 124750
200 343 239
200 344 375
200 345 92
200 346 98
200 347 100
200 348 271
200 349 230
200 350 3
200 351 313
200 352 320
200 353 339
200 354 279
200 355 357
200 356 149
200 357 358
200 358 480
200 359 289
200 360 312
200 361 110
200 362 271
200 363 300
200 364 204
200 365 185
200 366 43
200 367 12
200 368 373
200 369 157
200 370 438
200 371 274
200 372 246
200 373 292
200 374 12
200 375 121
200 376 383
200 377 461
200 378 72
200 379 5
200 380 190
200 381 427
200 382 317
200 383 362
200 384 265
200 385 95
200 386 218
200 387 265
200 388 304
200 389 50
200 390 53
200 391 468
200 392 159
200 393 175
200 394 119
200 395 214
200 396 360
200 397 161
200 398 226
200 399 84
200 400 318
200 401 163
200 402 209
200 403 63
200 404 454
200 405 72
200 406 35
200 407 189
200 408 33
200 409 459
200 410 193
200 411 74
200 412 385
200 413 362
200 414 435
200 415 1
200 416 308
200 417 5
200 418 265
200 419 464
200 420 54
200 421 317
200 422 283
200 423 212
200 424 344
200 425 401
200 426 426
200 427 55
200 428 414
200 429 3
200 430 138
200 431 231
200 432 165
200 433 346
200 434 145
200 435 118
200 436 417
200 437 32
200 438 158
200 439 301
200 440 490
200 441 351
200 442 375
200 443 374
200 444 64
200 445 161
200 446 374
200 447 371
200 448 165
200 449 490
200 450 186
200 451 218
200 452 306
200 453 468
200 454 282
200 455 1
200 456 221
200 457 207
200 458 55
200 459 134
200 460 61
200 461 192
200 462 216
200 463 225
200 464 389
200 465 212
200 466 194
200 467 158
200 468 243
200 469 352
200 470 458
200 471 232
200 472 54
200 473 184
200 474 457
200 475 117
200 476 345
200 477 182
200 478 339
200 479 9
200 480 171
200 481 377
200 482 227
200 483 329
200 484 344
200 485 8
200 486 329
200 487 64
200 488 66
200 489 236
200 490 49
200 491 126
200 492 279
200 493 264
200 494 202
200 495 168
200 496 476
200 497 395
200 498 177
200 499 70
200 500 98
201 202 486
201 203 154
201 204 151
201 205 170
201 206 110
201 207 119
201 208 366
201 209 144
201 210 458
201 211 374
201 212 314
201 213 186
201 214 452
201 215 494
201 216 381
201 217 311
201 218 175
201 219 445
201 220 228
201 221 410
201 222 345
201 223 205
201 224 188
201 225 109
201 226 406
201 227 207
201 228 436
201 229 153
201 230 235
201 231 5
201 232 250
201 233 221
201 234 158
201 235 401
201 236 242
201 237 120
201 238 19
201 239 107
201 240 263
201 241 328
201 242 480
201 243 428
201 244 13
201 245 284
201 246 422
201 247 394
201 248 94
201 249 448
201 250 190
201 251 174
201 252 357
201 253 386
201 254 378
201 255 396
201 256 494
201 257 284
201 258 455
201 259 429
201 260 436
201 261 189
201 262 286
201 263 185
201 264 409
201 265 443
201 266 437
201 267 150
201 268 62
201 269 456
201 270 256
201 271 324
201 272 135
201 273 88
201 274 104
201 275 500
201 276 223
201 277 377
201 278 245
201 279 168
201 280 324
201 281 286
201 282 341
201 283 32
201 284 171
201 285 219
201 286 279
201 287 165
201 288 354
201 289 233
201 290 445
201 291 289
201 292 274
201 293 230
201 294 325
201 295 182
201 296 25
201 297 262
201 298 184
201 299 86
201 300 69
201 301 291
201 302 262
201 303 203
201 304 230
201 305 217
201 306 202
201 307 304
201 308 93
201 309 298
201 310 472
201 311 416
201 312 83
201 313 164
201 314 299
201 315 254
201 316 382
201 317 77
201 318 270
201 319 235
201 320 162
201 321 66
201 322 375
201 323 435
201 324 148
201 325 200
201 326 468
201 327 172
201 328 313
201 329 3
201 330 109
201 331 381
201 332 146
201 333 370
201 334 435
201 335 227
201 336 86
201 337 137
201 338 31
201 339 30
201 340 286
201 341 2
201 342 297
201 343 369
201 344 17
201 345 95
201 346 122
201 347 399
201 348 24
201 349 243
201 350 485
201 351 37
201 352 308
201 353 360
201 354 471
201 355 455
201 356 59
201 357 290
201 358 126
201 359 223
201 360 145
201 361 87
201 362 103
201 363 290
201 364 456
201 365 37
201 366 16
201 367 394
201 368 25
201 369 46
201 370 423
201 371 311
201 372 399
201 373 220
201 374 31
201 375 416
201 376 166
201 377 152
201 378 166
201 379 189
201 380 246
201 381 150
201 382 225
201 383 53
201 384 9
201 385 47
201 386 360
201 387 419
201 388 337
201 389 337
201 390 141
201 391 333
201 392 423
201 393 95
201 394 122
201 395 231
201 396 132
201 397 137
201 398 124
201 399 8
201 400 35
201 401 398
201 402 318
201 403 285
201 404 117
201 405 348
201 406 52
201 407 283
201 408 351
201 409 217
201 410 323
201 411 448
201 412 367
201 413 48
201 414 1
201 415 227
201 416 446
201 417 212
201 418 498
201 419 134
201 420 48
201 421 490
201 422 466
201 423 323
201 424 85
201 425 87
201 426 53
201 427 68
201 428 76
201 429 28
201 430 75
201 431 462
201 432 425
201 433 245
201 434 246
201 435 42
201 436 444
201 437 150
201 438 176
201 439 147
201 440 366
201 441 498
201 442 94
201 443 84
201 444 397
201 445 94
201 446 163
201 447 343
201 448 157
201 449 160
201 450 328
201 451 57
201 452 149
201 453 294
201 454 379
201 455 85
201 456 232
201 457 431
201 458 152
201 459 159
201 460 310
201 461 227
201 462 120
201 463 234
201 464 323
201 465 218
201 466 127
201 467 266
201 468 367
201 469 302
201 470 412
201 471 84
201 472 152
201 473 6
201 474 168
201 475 48
201 476 451
201 477 182
201 478 242
201 479 108
201 480 341
201 481 70
201 482 164
201 483 341
201 484 215
201 485 394
201 486 426
201 487 446
201 488 176
201 489 429
201 490 105
201 491 485
201 492 7
201 493 76
201 494 218
201 495 329
201 496 293
201 497 345
201 498 95
201 499 11
201 500 146
202 203 358
202 204 447
202 205 149
202 206 363
202 207 114
202 208 49
202 209 166
202 210 295
202 211 290
202 212 125
202 213 487
202 214 211
202 215 140
202 216 327
202 217 425
202 218 33
202 219 104
202 220 371
202 221 208
202 222 33
202 223 327
202 224 192
202 225 39
202 226 402
202 227 261
202 228 368
202 229 47
202 230 105
202 231 314
202 232 409
202 233 103
202 234 23
202 235 355
202 236 251
202 237 386
202 238 320
202 239 151
202 240 403
202 241 466
202 242 441
202 243 27
202 244 452
202 245 3
202 246 166
202 247 131
202 248 428
202 249 50
202 250 86
202 251 150
202 252 257
202 253 118
202 254 328
202 255 300
202 256 9
202 257 229
202 258 412
202 259 228
202 260 127
202 261 17
202 262 41
202 263 36
202 264 471
202 265 415
202 266 390
202 267 73
202 268 300
202 269 210
202 270 224
202 271 54
202 272 175
202 273 16
202 274 80
202 275 479
202 276 18
202 277 97
202 278 109
202 279 297
202 280 146
202 281 194
202 282 298
202 283 254
202 284 164
202 285 125
202 286 405
202 287 172
202 288 206
202 289 317
202 290 399
202 291 332
202 292 185
202 293 291
202 294 367
202 295 155
202 296 205
202 297 109
202 298 79
202 299 357
202 300 318
202 301 302
202 302 410
202 303 344
202 304 169
202 305 342
202 306 322
202 307 187
202 308 290
202 309 282
202 310 335
202 311 288
202 312 476
202 313 133
202 314 393
202 315 491
202 316 109
202 317 298
202 318 162
202 319 314
202 320 114
202 321 412
202 322 498
202 323 298
202 324 202
202 325 216
202 326 304
202 327 258
202 328 324
202 329 382
202 330 114
202 331 493
202 332 36
202 333 376
202 334 337
202 335 204
202 336 69
202 337 10
202 338 242
202 339 210
202 340 292
202 341 77
202 342 497
202 343 119
202 344 61
202 345 390
202 346 109
202 347 169
202 348 39
202 349 122
202 350 335
202 351 152
202 352 33
202 353 184
202 354 301
202 355 86
202 356 399
202 357 456
202 358 343
202 359 75
202 360 337
202 361 309
202 362 67
202 363 224
202 364 36
202 365 255
202 366 428
202 367 456
202 368 265
202 369 21
202 370 165
202 371 408
202 372 97
202 373 14
202 374 26
202 375 9
202 376 403
202 377 486
202 378 30
202 379 293
202 380 107
202 381 216
202 382 444
202 383 491
202 384 399
202 385 96
202 386 76
202 387 297
202 388 51
202 389 270
202 390 223
202 391 239
202 392 430
202 393 290
202 394 463
202 395 317
202 396 44
202 397 390
202 398 272
202 399 160
202 400 410
202 401 289
202 402 67
202 403 359
202 404 302
202 405 444
202 406 219
202 407 56
202 408 429
202 409 100
202 410 348
202 411 35
202 412 315
202 413 143
202 414 377
202 415 65
202 416 238
202 417 304
202 418 362
202 419 140
202 420 426
202 421 436
202 422 378
202 423 355
202 424 225
202 425 340
202 426 24
202 427 121
202 428 81
202 429 295
202 430 280
202 431 343
202 432 435
202 433 199
202 434 53
202 435 88
202 436 142
202 437 271
202 438 143
202 439 71
202 440 371
202 441 342
202 442 457
202 443 37
202 444 336
202 445 334
202 446 102
202 447 73
202 448 489
202 449 315
202 450 64
202 451 414
202 452 250
202 453 442
202 454 269
202 455 327
202 456 281
202 457 144
202 458 447
202 459 362
202 460 438
202 461 78
202 462 56
202 463 225
202 464 276
202 465 108
202 466 312
202 467 270
202 468 378
202 469 307
202 470 192
202 471 100
202 472 148
202 473 500
202 474 489
202 475 484
202 476 333
202 477 90
202 478 408
202 479 174
202 480 256
202 481 324
202 482 87
202 483 5
202 484 265
202 485 207
202 486 331
202 487 45
202 488 350
202 489 129
202 490 258
202 491 140
202 492 207
202 493 313
202 494 364
202 495 334
202 496 272
202 497 175
202 498 455
202 499 2
202 500 333
203 204 146
203 205 453
203 206 333
203 207 146
203 208 441
203 209 168
203 210 330
203 211 382
203 212 427
203 213 3
203 214 137
203 215 250
203 216 90
203 217 494
203 218 14
203 219 148
203 220 176
203 221 411
203 222 498
203 223 305
203 224 20
203 225 137
203 226 363
203 227 185
203 228 500
203 229 48
203 230 456
203 231 26
203 232 3
203 233 457
203 234 211
203 235 500
203 236 410
203 237 43
203 238 497
203 239 350
203 240 210
203 241 179
203 242 84
203 243 136
203 244 181
203 245 220
203 246 386
203 247 122
203 248 65
203 249 251
203 250 270
203 251 241
203 252 161
203 253 267
203 254 397
203 255 181
203 256 255
203 257 259
203 258 217
203 259 106
203 260 158
203 261 172
203 262 131
203 263 12
203 264 129
203 265 341
203 266 364
203 267 390
203 268 235
203 269 360
203 270 239
203 271 444
203 272 38
203 273 322
203 274 80
203 275 71
203 276 394
203 277 317
203 278 192
203 279 458
203 280 67
203 281 313
203 282 50
203 283 80
203 284 431
203 285 446
203 286 260
203 287 185
203 288 56
203 289 476
203 290 142
203 291 214
203 292 499
203 293 273
203 294 225
203 295 127
203 296 465
203 297 88
203 298 368
203 299 52
203 300 300
203 301 107
203 302 495
203 303 337
203 304 280
203 305 426
203 306 259
203 307 25
203 308 94
203 309 303
203 310 335
203 311 161
203 312 115
203 313 384
203 314 240
203 315 398
203 316 330
203 317 351
203 318 434
203 319 385
203 320 178
203 321 76
203 322 450
203 323 176
203 324 200
203 325 175
203 326 155
203 327 16
203 328 114
203 329 22
203 330 67
203 331 265
203 332 480
203 333 62
203 334 454
203 335 112
203 336 339
203 337 212
203 338 488
203 339 433
203 340 14
203 341 322
203 342 445
203 343 481
203 344 206
203 345 184
203 346 378
203 347 387
203 348 386
203 349 311
203 350 123
203 351 63
203 352 386
203 353 73
203 354 90
203 355 437
203 356 247
203 357 96
203 358 453
203 359 212
203 360 118
203 361 19
203 362 329
203 363 449
203 364 432
203 365 282
203 366 412
203 367 271
203 368 493
203 369 400
203 370 55
203 371 359
203 372 221
203 373 499
203 374 339
203 375 278
203 376 34
203 377 216
203 378 16
203 379 419
203 380 378
203 381 139
203 382 333
203 383 264
203 384 211
203 385 422
203 386 200
203 387 309
203 388 370
203 389 4
203 390 372
203 391 487
203 392 23
203 393 200
203 394 287
203 395 454
203 396 333
203 397 199
203 398 224
203 399 326
203 400 98
203 401 278
203 402 184
203 403 170
203 404 128
203 405 374
203 406 300
203 407 161
203 408 89
203 409 315
203 410 79
203 411 466
203 412 305
203 413 263
203 414 81
203 415 15
203 416 37
203 417 133
203 418 175
203 419 406
203 420 136
203 421 47
203 422 244
203 423 158
203 424 98
203 425 30
203 426 464
203 427 431
203 428 228
203 429 39
203 430 108
203 431 177
203 432 169
203 433 143
203 434 199
203 435 296
203 436 16
203 437 498
203 438 457
203 439 104
203 440 164
203 441 387
203 442 421
203 443 469
203 444 150
203 445 2
203 446 335
203 447 186
203 448 486
203 449 362
203 450 91
203 451 121
203 452 408
203 453 334
203 454 131
203 455 357
203 456 215
203 457 94
203 458 287
203 459 295
203 460 132
203 461 394
203 462 471
203 463 300
203 464 36
203 465 169
203 466 448
203 467 51
203 468 18
203 469 404
203 470 6
203 471 182
203 472 142
203 473 427
203 474 2
203 475 291
203 476 280
203 477 188
203 478 328
203 479 265
203 480 49
203 481 270
203 482 237
203 483 308
203 484 455
203 485 367
203 486 165
203 487 170
203 488 312
203 489 303
203 490 464
203 491 296
203 492 49
203 493 286
203 494 447
203 495 436
203 496 455
203 497 394
203 498 339
203 499 324
203 500 149
204 205 344
204 206 357
204 207 291
204 208 122
204 209 210
204 210 433
204 211 401
204 212 398
204 213 113
204 214 17
204 215 298
204 216 382
204 217 106
204 218 458
204 219 189
204 220 324
204 221 474
204 222 358
204 223 136
204 224 276
204 225 173
204 226 283
204 227 176
204 228 458
204 229 81
204 230 112
204 231 264
204 232 475
204 233 450
204 234 440
204 235 475
204 236 145
204 237 296
204 238 117
204 239 267
204 240 6
204 241 50
204 242 19
204 243 255
204 244 14
204 245 388
204 246 52
204 247 395
204 248 493
204 249 361
204 250 435
204 251 316
204 252 334
204 253 292
204 254 303
204 255 462
204 256 316
204 257 437
204 258 137
204 259 126
204 260 18
204 261 248
204 262 241
204 263 344
204 264 49
204 265 180
204 266 318
204 267 194
204 268 476
204 269 435
204 270 312
204 271 333
204 272 336
204 273 182
204 274 87
204 275 349
204 276 421
204 277 490
204 278 95
204 279 265
204 280 351
204 281 30
204 282 433
204 283 36
204 284 173
204 285 235
204 286 497
204 287 489
204 288 24
204 289 134
204 290 466
204 291 41
204 292 233
204 293 206
204 294 384
204 295 134
204 296 386
204 297 53
204 298 179
204 299 213
204 300 487
204 301 490
204 302 45
204 303 322
204 304 23
204 305 131
204 306 22
204 307 296
204 308 120
204 309 117
204 310 60
204 311 322
204 312 146
204 313 492
204 314 358
204 315 170
204 316 79
204 317 354
204 318 158
204 319 102
204 320 339
204 321 475
204 322 494
204 323 424
204 324 181
204 325 229
204 326 57
204 327 418
204 328 281
204 329 235
204 330 130
204 331 268
204 332 76
204 333 174
204 334 441
204 335 450
204 336 304
204 337 315
204 338 245
204 339 275
204 340 431
204 341 305
204 342 449
204 343 428
204 344 148
204 345 306
204 346 97
204 347 78
204 348 11
204 349 107
204 350 31
204 351 202
204 352 81
204 353 24
204 354 125
204 355 113
204 356 252
204 357 33
204 358 30
204 359 33
204 360 267
204 361 159
204 362 152
204 363 194
204 364 332
204 365 444
204 366 143
204 367 487
204 368 258
204 369 240
204 370 114
204 371 40
204 372 44
204 373 62
204 374 319
204 375 43
204 376 219
204 377 416
204 378 121
204 379 81
204 380 374
204 381 151
204 382 134
204 383 454
204 384 27
204 385 258
204 386 67
204 387 130
204 388 142
204 389 448
204 390 162
204 391 408
204 392 107
204 393 165
204 394 453
204 395 290
204 396 461
204 397 96
204 398 129
204 399 70
204 400 335
204 401 242
204 402 110
204 403 230
204 404 155
204 405 428
204 406 124
204 407 225
204 408 195
204 409 244
204 410 157
204 411 68
204 412 247
204 413 291
204 414 374
204 415 125
204 416 400
204 417 292
204 418 254
204 419 42
204 420 239
204 421 268
204 422 301
204 423 345
204 424 432
204 425 254
204 426 487
204 427 244
204 428 349
204 429 115
204 430 314
204 431 35
204 432 208
204 433 275
204 434 116
204 435 362
204 436 54
204 437 239
204 438 438
204 439 249
204 440 335
204 441 94
204 442 168
204 443 433
204 444 384
204 445 393
204 446 57
204 447 284
204 448 184
204 449 310
204 450 177
204 451 275
204 452 77
204 453 477
204 454 471
204 455 361
204 456 230
204 457 457
204 458 104
204 459 430
204 460 423
204 461 269
204 462 464
204 463 130
204 464 43
204 465 431
204 466 491
204 467 97
204 468 170
204 469 280
204 470 197
204 471 356
204 472 374
204 473 216
204 474 288
204 475 109
204 476 461
204 477 196
204 478 244
204 479 496
204 480 5
204 481 420
204 482 270
204 483 434
204 484 397
204 485 241
204 486 294
204 487 126
204 488 49
204 489 249
204 490 56
204 491 472
204 492 18
204 493 371
204 494 101
204 495 60
204 496 302
204 497 444
204 498 8
204 499 323
204 500 223
205 206 56
205 207 30
205 208 448
205 209 124
205 210 317
205 211 57
205 212 84
205 213 364
205 214 300
205 215 79
205 216 368
205 217 220
205 218 201
205 219 301
205 220 116
205 221 441
205 222 446
205 223 93
205 224 341
205 225 195
205 226 148
205 227 164
205 228 212
205 229 371
205 230 265
205 231 123
205 232 24
205 233 60
205 234 483
205 235 346
205 236 282
205 237 390
205 238 375
205 239 230
205 240 13
205 241 43
205 242 138
205 243 448
205 244 406
205 245 437
205 246 27
205 247 125
205 248 8
205 249 227
205 250 278
205 251 123
205 252 19
205 253 223
205 254 68
205 255 211
205 256 417
205 257 67
205 258 375
205 259 480
205 260 437
205 261 491
205 262 103
205 263 460
205 264 50
205 265 437
205 266 157
205 267 183
205 268 326
205 269 383
205 270 412
205 271 191
205 272 425
205 273 49
205 274 138
205 275 182
205 276 338
205 277 16
205 278 307
205 279 345
205 280 94
205 281 84
205 282 320
205 283 464
205 284 158
205 285 387
205 286 175
205 287 75
205 288 453
205 289 401
205 290 406
205 291 242
205 292 391
205 293 360
205 294 53
205 295 440
205 296 296
205 297 210
205 298 122
205 299 474
205 300 92
205 301 386
205 302 164
205 303 369
205 304 286
205 305 153
205 306 50
205 307 475
205 308 169
205 309 208
205 310 320
205 311 262
205 312 143
205 313 491
205 314 78
205 315 301
205 316 377
205 317 252
205 318 227
205 319 181
205 320 4
205 321 132
205 322 274
205 323 394
205 324 344
205 325 327
205 326 185
205 327 139
205 328 388
205 329 306
205 330 464
205 331 479
205 332 43
205 333 127
205 334 199
205 335 329
205 336 132
205 337 101
205 338 303
205 339 300
205 340 308
205 341 474
205 342 413
205 343 451
205 344 464
205 345 490
205 346 103
